375,794.01,473.11,2,-1,2,78.341,784.25,802.88,803.77,785.14,471.73,470.35,474.49,475.87
376,793.34,427.91,2,-1,2,92.418,784.25,802.88,802.88,783.36,424.81,426.19,430.33,430.33
377,1017.6,556.59,2,-1,2,51.411,1014.9,1023.8,1017.6,1014,549,561.42,561.42,554.52
378,617.7,337.53,2,-1,2,189.12,602.4,634.33,631.67,602.4,333.74,335.12,339.26,342.02
379,529.43,245.77,2,-1,8,318.87,526.1,522.56,533.2,535.86,230.25,260.61,261.99,230.25
380,819.29,561.07,2,-2,2,8.5685,817.07,820.62,820.62,818.85,558.66,560.04,562.8,562.8
381,901.35,553.48,2,-3,1,12.853,900.46,902.23,903.12,899.57,550.38,551.76,555.9,555.9
382,931.73,552.1,2,-3,1,0.61204,931.51,931.51,932.4,931.51,550.38,551.76,553.14,553.14
383,1017.6,536.92,2,-3,1,9.7926,1016.7,1019.3,1018.4,1015.8,535.2,535.2,539.34,537.96
384,809.53,527.27,2,-3,1,12.853,808.2,811.75,810.86,807.31,525.54,525.54,529.68,528.3
385,787.58,418.26,2,-2,2,10.405,786.02,788.69,788.69,786.91,415.15,416.53,420.67,420.67
386,791.79,355.47,2,-3,1,6.1204,790.46,793.12,792.23,791.35,353.06,354.44,357.2,357.2
387,780.48,346.5,2,-3,1,6.1204,779.81,780.7,781.59,779.81,343.4,344.78,348.92,348.92
388,582.21,329.6,2,-2,2,12.241,583.77,581.1,581.1,582.88,326.84,326.84,332.36,332.36
389,520.34,260.26,2,-2,2,12.853,519.01,521.67,521.67,519.01,257.85,257.85,261.99,263.37
390,1001.6,344.43,2,1,5.5195,585.72,987.4,1015.8,1016.7,986.51,333.74,335.12,353.06,355.82
391,1033.1,338.57,2,2,8.871,585.11,1022,1042.4,1045.1,1022.9,324.08,325.46,353.06,351.68
392,1024.2,364.1,2,1,8.871,231.35,1014.9,1033.5,1033.5,1014.9,355.82,359.96,369.62,371
393,1023.8,396.52,2,4,7.0968,847.06,1014.9,1031.8,1034.4,1014,373.75,373.75,420.67,417.91
394,1024,449.65,2,3,5.3226,922.34,1015.8,1034.4,1031.8,1014,424.81,423.43,473.11,477.25
395,1024.7,502.43,2,3,7.9839,902.15,1014.9,1034.4,1034.4,1014.9,478.62,480,524.16,526.92
396,1024.2,530.72,2,1,5.3226,155.46,1014,1033.5,1035.3,1014,528.3,525.54,535.2,533.82
397,1009.4,554.17,2,1,2.7597,140.77,1013.1,1013.1,1006,1005.1,543.48,564.18,562.8,546.24
398,978.3,552.79,2,3,4.1396,985.38,1002.5,1003.4,953.69,953.69,542.1,562.8,562.8,543.48
399,943.71,552.79,2,1,8.2792,273.58,950.14,951.91,936.83,935.94,543.48,561.42,562.8,543.48
400,887.38,553.48,2,1,2.7597,291.94,895.14,894.25,880.06,880.06,542.1,562.8,564.18,544.86
401,850.78,552.79,2,1,6.8994,1100.4,878.28,878.28,823.28,823.28,542.1,562.8,562.8,543.48
402,813.52,555.9,2,1,3.5484,161.58,818.85,808.2,808.2,818.85,564.18,562.8,549,547.62
403,807.31,537.96,2,1,4.4355,122.41,811.75,811.75,802.88,802.88,531.06,546.24,543.48,531.06
404,790.02,535.89,2,2,5.5195,264.4,800.22,801.1,778.93,779.81,529.68,542.1,542.1,529.68
405,783.14,551.07,2,1,7.0968,93.642,778.93,787.8,786.91,778.93,544.86,546.24,557.28,555.9
406,809.75,501.39,2,1,6.2097,313.36,812.64,807.31,805.54,813.52,522.78,526.92,478.62,477.25
407,809.53,450.68,2,1,4.4355,446.18,804.65,805.54,814.41,813.52,424.81,475.87,475.87,426.19
408,790.46,448.96,2,1,5.5195,550.84,777.15,803.77,803.77,777.15,438.61,438.61,459.31,459.31
409,797.33,502.43,2,1,16.558,636.52,804.65,804.65,789.57,790.46,481.38,524.16,524.16,480
410,800,408.25,2,1,5.3226,592.45,812.64,787.8,786.91,812.64,420.67,419.29,395.83,397.21
411,799.33,388.24,2,1,7.9839,292.55,813.52,786.02,786.02,811.75,394.45,393.07,382.03,383.41
412,798.89,375.82,2,1,2.7597,367.22,786.02,785.14,812.64,811.75,382.03,368.24,369.62,383.41
413,800.22,365.13,2,1,9.7581,263.18,812.64,786.91,787.8,813.52,369.62,371,362.72,357.2
414,781.59,364.44,2,1,2.7597,73.445,776.27,786.02,786.91,777.15,359.96,361.34,368.24,368.24
415,796.67,341.33,2,1,8.2792,616.94,780.7,812.64,812.64,780.7,330.98,332.36,350.3,351.68
416,825.5,345.47,2,2,6.8994,397.83,833.93,833.93,816.19,817.96,335.12,358.58,355.82,332.36
417,766.29,348.23,2,1,5.5195,271.13,757.64,774.49,774.49,758.52,339.26,340.64,357.2,355.82
418,740.56,348.23,2,1,3.5484,271.75,748.77,748.77,731.91,732.8,339.26,357.2,355.82,340.64
419,739.01,329.25,2,1,5.3226,128.53,745.22,745.22,732.8,732.8,324.08,335.12,333.74,324.08
420,741.89,285.44,2,3,2.6613,1623.1,731.91,754.09,752.31,729.25,321.32,321.32,249.57,249.57
421,709.51,261.64,2,1,4.1396,620,721.27,718.6,698.2,699.98,246.81,277.16,275.78,246.81
422,688,266.12,2,1,2.6613,318.26,695.54,682.23,679.57,694.65,256.47,253.71,275.78,278.54
423,688.44,286.48,2,1,4.4355,167.09,682.23,694.65,693.77,683.12,279.92,278.54,293.72,293.72
424,691.77,315.46,2,1,2.6613,83.849,689.33,694.65,694.65,688.44,307.52,308.9,322.7,322.7
425,695.54,332.36,2,1,5.3226,204.42,701.75,690.22,688.44,701.75,322.7,325.46,340.64,340.64
426,694.21,348.57,2,1,6.8994,211.15,687.56,687.56,700.86,700.86,340.64,355.82,357.2,340.64
427,716.39,346.85,2,1,4.1396,232.57,708.85,724.81,724.81,707.07,340.64,339.26,354.44,353.06
428,681.57,348.23,2,1,5.5195,182.39,687.56,687.56,676.02,675.14,339.26,355.82,355.82,342.02
429,668.04,337.19,2,1,6.8994,195.85,671.59,664.49,662.72,673.36,348.92,347.54,325.46,326.84
430,681.57,323.39,2,2,5.5195,346.41,676.02,687.56,687.56,675.14,337.88,337.88,310.28,307.52
431,684.67,300.62,2,1,4.1396,236.86,675.14,693.77,694.65,675.14,293.72,295.1,306.14,307.52
432,678.46,287.51,2,1,3.5484,100.99,683.12,675.14,675.14,680.46,295.1,295.1,279.92,279.92
433,672.92,256.81,2,1,5.5195,552.67,680.46,663.6,665.38,682.23,275.78,270.26,239.91,241.29
434,690.22,247.84,2,1,8.2792,127.3,697.31,697.31,683.12,683.12,244.05,252.33,252.33,242.67
435,645.64,261.99,2,1,3.5484,609.59,660.94,629.9,629.9,661.83,273.02,270.26,250.95,253.71
436,654.73,245.77,2,1,1.7742,186.67,662.72,660.94,647.64,647.64,238.53,253.71,250.95,239.91
437,636.99,260.61,2,1,4.4355,254.61,644.09,644.09,629.9,629.9,252.33,270.26,268.88,250.95
438,638.54,244.05,2,1,1.7742,103.43,634.33,643.2,643.2,633.44,237.15,239.91,249.57,249.57
439,616.81,259.57,2,1,14.194,387.42,627.23,627.23,605.06,607.72,249.57,268.88,268.88,250.95
440,620.8,241.98,2,1,13.306,191.57,612.15,612.15,629.01,629.9,237.15,245.43,249.57,235.77
441,597.74,258.54,2,1,3.5484,354.37,589.98,587.31,605.94,607.72,248.19,267.5,268.88,249.57
442,597.74,240.6,2,2,4.4355,193.4,588.2,587.31,607.72,607.72,234.39,245.43,245.43,237.15
443,562.48,247.5,2,1,5.3226,982.93,547.4,576.67,579.33,546.51,230.25,233.01,264.75,261.99
444,538.52,246.12,2,1,2.7597,68.548,536.75,540.3,540.3,536.75,235.77,237.15,255.09,256.47
445,561.59,298.55,2,1,8.871,1927.9,576.67,577.56,545.62,546.51,267.5,330.98,328.22,267.5
446,561.59,343.4,2,1,4.1396,706.29,545.62,545.62,576.67,578.44,330.98,354.44,354.44,333.74
447,594.85,334.43,2,1,5.5195,292.55,603.28,600.62,589.98,585.54,322.7,347.54,342.02,325.46
448,635.66,335.46,2,1,2.7597,150.56,633.44,631.67,638.77,638.77,321.32,348.92,346.16,325.46
449,651.85,334.08,2,1,5.5195,463.93,643.2,660.94,660.94,642.31,321.32,321.32,346.16,347.54
450,494.61,335.46,2,6,5.5195,1938.9,537.64,536.75,452.48,451.59,324.08,347.54,346.16,324.08
451,438.73,292.34,2,4,4.4355,930.3,448.04,430.3,430.3,446.27,319.94,319.94,264.75,264.75
452,452.03,245.08,2,1,4.1396,297.45,443.6,441.83,461.35,461.35,237.15,250.95,255.09,237.15
453,429.41,237.15,2,1,4.1396,113.84,443.6,442.72,415.22,416.1,234.39,239.91,238.53,235.77
454,420.32,225.42,2,1,5.3226,112.62,416.1,426.75,424.09,414.33,219.21,220.59,230.25,231.63
455,418.32,246.12,2,1,1.7742,102.82,424.09,412.56,413.44,423.2,250.95,250.95,239.91,242.67
456,399.47,240.25,2,1,3.5484,198.91,392.15,407.23,405.46,393.04,233.01,233.01,246.81,248.19
457,400.14,225.07,2,1,6.8994,175.04,393.04,393.93,407.23,406.35,231.63,217.83,219.21,231.63
458,385.06,224.73,2,1,4.4355,187.28,377.07,392.15,393.04,377.96,219.21,217.83,231.63,230.25
459,385.06,239.56,2,1,3.5484,218.5,393.04,392.15,377.96,377.07,231.63,246.81,246.81,233.01
460,458.24,228.52,2,1,2.6613,72.833,455.14,462.23,461.35,454.25,223.35,223.35,233.01,234.39
461,471.77,246.81,2,1,4.1396,284.6,465.78,463.12,479.09,479.09,237.15,255.09,257.85,237.15
462,474.65,230.59,2,2,3.5484,222.17,464.9,463.12,485.3,485.3,224.73,234.39,237.15,226.11
463,489.07,247.84,2,1,7.0968,310.92,481.75,480.86,496.83,496.83,237.15,257.85,257.85,238.53
464,491.95,232.32,2,1,6.2097,99.15,487.96,496.83,495.06,487.96,226.11,226.11,238.53,238.53
465,507.03,248.19,2,1,4.4355,351.31,496.83,516.35,517.23,497.72,255.09,259.23,238.53,239.91
466,502.82,232.66,2,1,5.3226,110.17,498.6,507.48,506.59,498.6,226.11,226.11,238.53,239.91
467,514.13,233.35,2,1,3.5484,104.66,510.14,518.12,518.12,510.14,226.11,227.49,239.91,239.91
